"","FECHA_ADMINISTRACION","GRUPO_ETARIO","GENERO","VACUNA","TIPO_EFECTOR","DOSIS_1","DOSIS_2","ID_CARGA","DOSIS_3"
"7515",2021-06-09,"51 a 60","F","AstraZeneca","Público",4482,2,NA,0
"7516",2021-06-09,"51 a 60","F","AstraZeneca","Público nacional",5,0,NA,0
"7517",2021-06-09,"51 a 60","F","Sinopharm","Público",0,2,NA,0
"7518",2021-06-09,"51 a 60","F","Sputnik","Privado",1,0,NA,0
"7519",2021-06-09,"51 a 60","F","Sputnik","Público",6617,0,NA,0
"7520",2021-06-09,"51 a 60","M","AstraZeneca","Público",4476,2,NA,0
"7521",2021-05-28,"31 a 40","M","Sinopharm","Privado",0,1,NA,0
"7522",2021-05-28,"31 a 40","M","Sinopharm","Público",0,80,NA,0
"7523",2021-05-28,"31 a 40","M","Sputnik","Público",67,0,NA,0
"7524",2021-05-28,"41 a 50","F","AstraZeneca","Privado",4,14,NA,0
"7525",2021-05-28,"41 a 50","F","AstraZeneca","Público",4,13,NA,0
"7526",2021-05-28,"41 a 50","F","Sinopharm","Público",1,70,NA,0
"7527",2021-05-28,"41 a 50","F","Sputnik","Privado",0,3,NA,0
"7528",2021-05-28,"41 a 50","F","Sputnik","Público",158,4,NA,0
"7529",2021-05-28,"41 a 50","F","Sputnik","Público nacional",2,0,NA,0
"7530",2021-05-28,"41 a 50","M","AstraZeneca","Privado",2,3,NA,0
"7531",2021-05-28,"41 a 50","M","AstraZeneca","Público",5,4,NA,0
"7532",2021-05-28,"41 a 50","M","Sinopharm","Público",0,30,NA,0
"7533",2021-05-28,"41 a 50","M","Sputnik","Público",244,5,NA,0
"7534",2021-05-28,"51 a 60","F","AstraZeneca","Privado",3,3,NA,0
"7535",2021-05-28,"51 a 60","F","AstraZeneca","Público",9,3,NA,0
"7536",2021-05-28,"51 a 60","F","Sinopharm","Público",0,28,NA,0
"7537",2021-05-28,"51 a 60","F","Sputnik","Privado",4,3,NA,0
"7538",2021-05-28,"51 a 60","F","Sputnik","Público",6712,6,NA,0
"7539",2021-05-28,"51 a 60","F","Sputnik","Público nacional",5,0,NA,0
"7540",2021-05-28,"51 a 60","M","AstraZeneca","Privado",7,8,NA,0
"7541",2021-05-28,"51 a 60","M","AstraZeneca","Público",10,5,NA,0
"7542",2021-05-28,"51 a 60","M","Sinopharm","Público",1,14,NA,0
"7543",2021-05-28,"51 a 60","M","Sputnik","Privado",6,0,NA,0
"7544",2021-05-28,"51 a 60","M","Sputnik","Público",5732,4,NA,0
"7545",2021-05-28,"51 a 60","M","Sputnik","Público nacional",7,1,NA,0
"7546",2021-05-28,"61 a 70","F","AstraZeneca","Privado",1,52,NA,0
"7547",2021-05-28,"61 a 70","F","AstraZeneca","Público",7,31,NA,0
"7548",2021-05-28,"61 a 70","F","Sinopharm","Privado",0,6,NA,0
"7549",2021-05-28,"61 a 70","F","Sinopharm","Público",0,14,NA,0
"7550",2021-05-28,"61 a 70","F","Sputnik","Privado",10,2,NA,0
"7551",2021-05-28,"61 a 70","F","Sputnik","Público",115,6,NA,0
"7552",2021-05-28,"61 a 70","M","AstraZeneca","Privado",0,58,NA,0
"7553",2021-05-28,"61 a 70","M","AstraZeneca","Público",5,23,NA,0
"7554",2021-05-28,"61 a 70","M","Sinopharm","Privado",0,2,NA,0
"7555",2021-05-28,"61 a 70","M","Sinopharm","Público",0,8,NA,0
"7556",2021-05-28,"61 a 70","M","Sputnik","Privado",15,1,NA,0
"7557",2021-05-28,"61 a 70","M","Sputnik","Público",118,1,NA,0
"7558",2021-05-28,"71 a 80","F","AstraZeneca","Privado",0,203,NA,0
"7559",2021-05-28,"71 a 80","F","AstraZeneca","Público",14,523,NA,0
"7560",2021-05-28,"71 a 80","F","Sinopharm","Privado",0,11,NA,0
"7561",2021-05-28,"71 a 80","F","Sinopharm","Público",0,35,NA,0
"7562",2021-05-28,"71 a 80","F","Sputnik","Privado",0,4,NA,0
"7563",2021-05-28,"71 a 80","F","Sputnik","Público",30,1,NA,0
"7564",2021-05-11,"30 o menos","F","Sputnik","Público nacional",0,4,NA,0
"7565",2021-05-11,"30 o menos","M","AstraZeneca","Público",15,0,NA,0
"7566",2021-05-11,"30 o menos","M","Sputnik","Privado",1,0,NA,0
"7567",2021-05-11,"30 o menos","M","Sputnik","Público",1,0,NA,0
"7568",2021-05-11,"30 o menos","M","Sputnik","Público nacional",0,4,NA,0
"7569",2021-05-11,"31 a 40","F","AstraZeneca","Público",41,0,NA,0
"7570",2021-05-11,"31 a 40","F","Sputnik","Privado",5,0,NA,0
"7571",2021-05-11,"31 a 40","F","Sputnik","Público",1,3,NA,0
"7572",2021-05-11,"31 a 40","F","Sputnik","Público nacional",1,10,NA,0
"7573",2021-05-11,"31 a 40","M","AstraZeneca","Público",18,0,NA,0
"7574",2021-05-11,"31 a 40","M","Sputnik","Privado",7,0,NA,0
"7575",2021-05-11,"31 a 40","M","Sputnik","Público",2,0,NA,0
"7576",2021-05-11,"31 a 40","M","Sputnik","Público nacional",1,3,NA,0
"7577",2021-05-11,"41 a 50","F","AstraZeneca","Público",29,0,NA,0
"7578",2021-05-11,"41 a 50","F","Sputnik","Privado",8,0,NA,0
"7579",2021-05-11,"41 a 50","F","Sputnik","Público",8,1,NA,0
"7580",2021-05-11,"41 a 50","F","Sputnik","Público nacional",1,10,NA,0
"7581",2021-05-11,"41 a 50","M","AstraZeneca","Público",22,0,NA,0
"7582",2021-05-11,"41 a 50","M","Sputnik","Privado",5,0,NA,0
"7583",2021-05-11,"41 a 50","M","Sputnik","Público",1,0,NA,0
"7584",2021-05-11,"41 a 50","M","Sputnik","Público nacional",0,4,NA,0
"7585",2021-05-11,"51 a 60","F","AstraZeneca","Público",41,0,NA,0
"7586",2021-05-11,"51 a 60","F","Sinopharm","Privado",2,0,NA,0
"7587",2021-05-11,"51 a 60","F","Sputnik","Privado",65,0,NA,0
"7588",2021-05-11,"51 a 60","F","Sputnik","Público",625,3,NA,0
"7589",2021-05-11,"51 a 60","F","Sputnik","Público nacional",5,6,NA,0
"7590",2021-05-11,"51 a 60","M","AstraZeneca","Público",51,0,NA,0
"7591",2021-05-11,"51 a 60","M","Sinopharm","Público",0,2,NA,0
"7592",2021-05-11,"51 a 60","M","Sputnik","Privado",38,0,NA,0
"7593",2021-05-11,"51 a 60","M","Sputnik","Público",529,1,NA,0
"7594",2021-05-11,"51 a 60","M","Sputnik","Público nacional",2,7,NA,0
"7595",2021-05-11,"61 a 70","F","AstraZeneca","Privado",4,0,NA,0
"7596",2021-05-11,"61 a 70","F","AstraZeneca","Público",4,0,NA,0
"7597",2021-05-11,"61 a 70","F","Sinopharm","Privado",0,12,NA,0
"7598",2021-05-11,"61 a 70","F","Sinopharm","Público",1,6,NA,0
"7599",2021-05-11,"61 a 70","F","Sputnik","Privado",114,0,NA,0
"7600",2021-05-11,"61 a 70","F","Sputnik","Público",2507,0,NA,0
"7601",2021-05-11,"61 a 70","F","Sputnik","Público nacional",37,5,NA,0
"7602",2021-05-11,"61 a 70","M","AstraZeneca","Privado",3,0,NA,0
"7603",2021-05-11,"61 a 70","M","AstraZeneca","Público",2,0,NA,0
"7604",2021-05-11,"61 a 70","M","Sinopharm","Privado",0,10,NA,0
"7605",2021-05-11,"61 a 70","M","Sinopharm","Público",0,9,NA,0
"7606",2021-05-11,"61 a 70","M","Sputnik","Privado",96,0,NA,0
"7607",2021-05-11,"61 a 70","M","Sputnik","Público",2266,2,NA,0
"7608",2021-05-11,"61 a 70","M","Sputnik","Público nacional",5,4,NA,0
"7609",2021-05-11,"71 a 80","F","AstraZeneca","Privado",2,1,NA,0
"7610",2021-05-11,"71 a 80","F","Sinopharm","Privado",2,105,NA,0
"7611",2021-05-11,"71 a 80","F","Sinopharm","Público",0,22,NA,0
"7612",2021-05-11,"71 a 80","F","Sputnik","Privado",5,0,NA,0
"7613",2021-05-11,"71 a 80","F","Sputnik","Público",51,0,NA,0
"7614",2021-05-11,"71 a 80","M","AstraZeneca","Privado",1,0,NA,0
"7615",2021-05-11,"71 a 80","M","Sinopharm","Privado",1,67,NA,0
"7616",2021-05-11,"71 a 80","M","Sinopharm","Público",0,24,NA,0
"7617",2021-05-11,"71 a 80","M","Sputnik","Privado",5,0,NA,0
"7618",2021-05-11,"71 a 80","M","Sputnik","Público",33,0,NA,0
"7619",2021-05-11,"81 a 90","F","AstraZeneca","Privado",3,0,NA,0
"7620",2021-05-11,"81 a 90","F","Sinopharm","Privado",0,6,NA,0
"7621",2021-05-11,"81 a 90","F","Sinopharm","Público",0,79,NA,0
"7622",2021-05-11,"81 a 90","F","Sputnik","Público",16,0,NA,0
"7623",2021-05-11,"81 a 90","M","Sinopharm","Privado",0,4,NA,0
"7624",2021-05-11,"81 a 90","M","Sinopharm","Público",0,27,NA,0
"7625",2021-05-11,"81 a 90","M","Sputnik","Público",5,0,NA,0
"7626",2021-05-11,"81 a 90","M","Sputnik","Público nacional",1,0,NA,0
"7627",2021-05-11,"91 o mas","F","AstraZeneca","Privado",4,0,NA,0
"7628",2021-05-11,"91 o mas","F","AstraZeneca","Público",1,0,NA,0
"7629",2021-05-11,"91 o mas","F","Sinopharm","Privado",0,1,NA,0
"7630",2021-05-11,"91 o mas","F","Sinopharm","Público",0,48,NA,0
"7631",2021-05-11,"91 o mas","F","Sputnik","Público",4,0,NA,0
"7632",2021-05-11,"91 o mas","M","Sinopharm","Público",0,12,NA,0
"7633",2021-05-11,"91 o mas","M","Sputnik","Privado",1,0,NA,0
"7634",2021-05-11,"91 o mas","M","Sputnik","Público",1,0,NA,0
"7635",2021-05-12,"30 o menos","F","AstraZeneca","Público",23,0,NA,0
"7636",2021-05-12,"30 o menos","F","Sputnik","Privado",2,0,NA,0
"7637",2021-05-12,"30 o menos","F","Sputnik","Público",0,3,NA,0
"7638",2021-05-12,"30 o menos","F","Sputnik","Público nacional",0,8,NA,0
"7639",2021-05-12,"30 o menos","M","AstraZeneca","Público",22,1,NA,0
"7640",2021-05-12,"30 o menos","M","Sputnik","Público",1,5,NA,0
"7641",2021-05-12,"30 o menos","M","Sputnik","Público nacional",1,8,NA,0
"7642",2021-05-12,"31 a 40","F","AstraZeneca","Público",41,0,NA,0
"7643",2021-05-12,"31 a 40","F","Sinopharm","Público",0,1,NA,0
"7644",2021-05-12,"31 a 40","F","Sputnik","Público",2,2,NA,0
"7645",2021-05-12,"31 a 40","F","Sputnik","Público nacional",0,16,NA,0
"7646",2021-05-12,"31 a 40","M","AstraZeneca","Privado",1,0,NA,0
"7647",2021-05-12,"31 a 40","M","AstraZeneca","Público",25,0,NA,0
"7648",2021-05-12,"31 a 40","M","Sinopharm","Público",0,2,NA,0
"7649",2021-05-12,"31 a 40","M","Sputnik","Público",3,2,NA,0
"7650",2021-05-12,"31 a 40","M","Sputnik","Público nacional",1,13,NA,0
"7651",2021-05-12,"41 a 50","F","AstraZeneca","Público",42,0,NA,0
"7652",2021-05-12,"41 a 50","F","Sinopharm","Público",0,2,NA,0
"7653",2021-05-12,"41 a 50","F","Sputnik","Público",1,4,NA,0
"7654",2021-05-12,"41 a 50","F","Sputnik","Público nacional",1,13,NA,0
"7655",2021-05-12,"41 a 50","M","AstraZeneca","Público",26,0,NA,0
"7656",2021-05-12,"41 a 50","M","Sinopharm","Público",0,3,NA,0
"7657",2021-05-12,"41 a 50","M","Sputnik","Público",0,1,NA,0
"7658",2021-05-12,"41 a 50","M","Sputnik","Público nacional",0,14,NA,0
"7659",2021-05-12,"51 a 60","F","AstraZeneca","Privado",31,0,NA,0
"7660",2021-05-12,"51 a 60","F","AstraZeneca","Público",51,0,NA,0
"7661",2021-05-12,"51 a 60","F","Sinopharm","Público",1,8,NA,0
"7662",2021-05-12,"51 a 60","F","Sputnik","Privado",89,0,NA,0
"7663",2021-05-12,"51 a 60","F","Sputnik","Público",604,3,NA,0
"7664",2021-05-12,"51 a 60","F","Sputnik","Público nacional",3,9,NA,0
"7665",2021-05-12,"51 a 60","M","AstraZeneca","Privado",22,0,NA,0
"7666",2021-05-12,"51 a 60","M","AstraZeneca","Público",42,0,NA,0
"7667",2021-05-12,"51 a 60","M","Sinopharm","Público",0,5,NA,0
"7668",2021-05-12,"51 a 60","M","Sputnik","Privado",60,0,NA,0
"7669",2021-05-12,"51 a 60","M","Sputnik","Público",538,1,NA,0
"7670",2021-05-12,"51 a 60","M","Sputnik","Público nacional",4,11,NA,0
"7671",2021-05-12,"61 a 70","F","AstraZeneca","Privado",21,0,NA,0
"7672",2021-05-12,"61 a 70","F","AstraZeneca","Público",28,0,NA,0
"7673",2021-05-12,"61 a 70","F","Sinopharm","Privado",0,19,NA,0
"7674",2021-05-12,"61 a 70","F","Sinopharm","Público",1,13,NA,0
"7675",2021-05-12,"61 a 70","F","Sputnik","Privado",243,0,NA,0
"7676",2021-05-12,"61 a 70","F","Sputnik","Público",2389,8,NA,0
"7677",2021-05-12,"61 a 70","F","Sputnik","Público nacional",66,10,NA,0
"7678",2021-05-12,"61 a 70","M","AstraZeneca","Privado",8,0,NA,0
"7679",2021-05-12,"61 a 70","M","AstraZeneca","Público",31,0,NA,0
"7680",2021-05-12,"61 a 70","M","Sinopharm","Privado",0,24,NA,0
"7681",2021-05-12,"61 a 70","M","Sinopharm","Público",1,8,NA,0
"7682",2021-05-12,"61 a 70","M","Sputnik","Privado",103,0,NA,0
"7683",2021-05-12,"61 a 70","M","Sputnik","Público",2294,2,NA,0
"7684",2021-05-12,"61 a 70","M","Sputnik","Público nacional",10,9,NA,0
"7685",2021-05-12,"71 a 80","F","AstraZeneca","Privado",1,1,NA,0
"7686",2021-05-12,"71 a 80","F","AstraZeneca","Público",8,0,NA,0
"7687",2021-05-12,"71 a 80","F","Sinopharm","Privado",0,205,NA,0
"7688",2021-05-12,"71 a 80","F","Sinopharm","Público",0,57,NA,0
"7689",2021-05-12,"71 a 80","F","Sputnik","Privado",14,0,NA,0
"7690",2021-05-12,"71 a 80","F","Sputnik","Público",65,21,NA,0
"7691",2021-05-12,"71 a 80","F","Sputnik","Público nacional",3,1,NA,0
"7692",2021-05-12,"71 a 80","M","AstraZeneca","Público",6,0,NA,0
"7693",2021-05-12,"71 a 80","M","Sinopharm","Privado",0,91,NA,0
"7694",2021-05-12,"71 a 80","M","Sinopharm","Público",0,19,NA,0
"7695",2021-05-12,"71 a 80","M","Sputnik","Privado",3,0,NA,0
"7696",2021-05-12,"71 a 80","M","Sputnik","Público",36,14,NA,0
"7697",2021-05-12,"81 a 90","F","AstraZeneca","Público",1,0,NA,0
"7698",2021-05-12,"81 a 90","F","Sinopharm","Privado",0,10,NA,0
"7699",2021-05-12,"81 a 90","F","Sinopharm","Público",0,100,NA,0
"7700",2021-05-12,"81 a 90","F","Sputnik","Privado",1,0,NA,0
"7701",2021-05-12,"81 a 90","F","Sputnik","Público",23,69,NA,0
"7702",2021-05-12,"81 a 90","M","AstraZeneca","Privado",1,0,NA,0
"7703",2021-05-12,"81 a 90","M","AstraZeneca","Público",1,0,NA,0
"7704",2021-05-12,"81 a 90","M","Sinopharm","Privado",0,2,NA,0
"7705",2021-05-12,"81 a 90","M","Sinopharm","Público",0,33,NA,0
"7706",2021-05-31,"71 a 80","F","Sputnik","Público",34,115,NA,0
"7707",2021-05-31,"71 a 80","M","AstraZeneca","Privado",0,53,NA,0
"7708",2021-05-31,"71 a 80","M","AstraZeneca","Público",14,36,NA,0
"7709",2021-05-31,"71 a 80","M","Sinopharm","Privado",0,26,NA,0
"7710",2021-05-31,"71 a 80","M","Sputnik","Público",20,39,NA,0
"7711",2021-05-31,"81 a 90","F","AstraZeneca","Privado",0,811,NA,0
"7712",2021-05-31,"81 a 90","F","AstraZeneca","Público",24,181,NA,0
"7713",2021-05-31,"81 a 90","F","Sinopharm","Privado",0,3,NA,0
"7714",2021-05-31,"81 a 90","F","Sputnik","Privado",0,2,NA,0
"7715",2021-05-31,"81 a 90","F","Sputnik","Público",12,687,NA,0
"7716",2021-05-31,"81 a 90","F","Sputnik","Público nacional",1,0,NA,0
"7717",2021-05-31,"81 a 90","M","AstraZeneca","Privado",0,390,NA,0
"7718",2021-05-31,"81 a 90","M","AstraZeneca","Público",10,46,NA,0
"7719",2021-05-31,"81 a 90","M","Sinopharm","Privado",0,4,NA,0
"7720",2021-05-31,"81 a 90","M","Sputnik","Público",4,186,NA,0
"7721",2021-05-31,"91 o mas","F","AstraZeneca","Privado",0,142,NA,0
"7722",2021-05-31,"91 o mas","F","AstraZeneca","Público",21,128,NA,0
"7723",2021-05-31,"91 o mas","F","Sputnik","Público",4,104,NA,0
"7724",2021-05-31,"91 o mas","M","AstraZeneca","Privado",0,63,NA,0
"7725",2021-05-31,"91 o mas","M","AstraZeneca","Público",3,13,NA,0
"7726",2021-05-31,"91 o mas","M","Sputnik","Público",1,21,NA,0
"7727",2021-06-01,"30 o menos","F","AstraZeneca","Público",182,4,NA,0
"7728",2021-06-01,"30 o menos","F","Sinopharm","Público",0,14,NA,0
"7729",2021-06-01,"30 o menos","F","Sputnik","Público",41,14,NA,0
"7730",2021-06-01,"30 o menos","F","Sputnik","Público nacional",2,0,NA,0
"7731",2021-06-01,"30 o menos","M","AstraZeneca","Público",157,1,NA,0
"7732",2021-06-01,"30 o menos","M","Sinopharm","Público",0,5,NA,0
"7733",2021-06-01,"30 o menos","M","Sputnik","Privado",0,1,NA,0
"7734",2021-06-01,"30 o menos","M","Sputnik","Público",22,8,NA,0
"7735",2021-06-01,"31 a 40","F","AstraZeneca","Privado",2,3,NA,0
"7736",2021-06-01,"31 a 40","F","AstraZeneca","Público",304,4,NA,0
"7737",2021-06-01,"31 a 40","F","Sinopharm","Público",0,32,NA,0
"7738",2021-06-01,"31 a 40","F","Sputnik","Público",60,13,NA,0
"7739",2021-06-01,"31 a 40","M","AstraZeneca","Privado",1,1,NA,0
"7740",2021-06-01,"31 a 40","M","AstraZeneca","Público",529,1,NA,0
"7741",2021-06-01,"31 a 40","M","Sinopharm","Público",0,12,NA,0
"7742",2021-06-01,"31 a 40","M","Sputnik","Público",41,16,NA,0
"7743",2021-06-01,"31 a 40","M","Sputnik","Público nacional",2,0,NA,0
"7744",2021-06-01,"41 a 50","F","AstraZeneca","Público",3795,1,NA,0
"7745",2021-06-01,"41 a 50","F","Sinopharm","Público",1,26,NA,0
"7746",2021-06-01,"41 a 50","F","Sputnik","Público",3546,14,NA,0
"7747",2021-06-01,"41 a 50","M","AstraZeneca","Público",5678,1,NA,0
"7748",2021-06-01,"41 a 50","M","Sinopharm","Público",0,13,NA,0
"7749",2021-06-01,"41 a 50","M","Sputnik","Público",1364,7,NA,0
"7750",2021-06-01,"41 a 50","M","Sputnik","Público nacional",3,0,NA,0
"7751",2021-06-01,"51 a 60","F","AstraZeneca","Público",1607,4,NA,0
"7752",2021-06-01,"51 a 60","F","Sinopharm","Público",1,9,NA,0
"7753",2021-06-01,"51 a 60","F","Sputnik","Público",888,15,NA,0
"7754",2021-06-01,"51 a 60","M","AstraZeneca","Privado",0,1,NA,0
"7755",2021-06-01,"51 a 60","M","AstraZeneca","Público",1643,4,NA,0
"7756",2021-06-01,"51 a 60","M","Sinopharm","Público",0,4,NA,0
"7757",2021-06-01,"51 a 60","M","Sputnik","Público",531,7,NA,0
"7758",2021-06-01,"51 a 60","M","Sputnik","Público nacional",2,0,NA,0
"7759",2021-06-01,"61 a 70","F","AstraZeneca","Privado",0,3,NA,0
"7760",2021-06-01,"61 a 70","F","AstraZeneca","Público",80,24,NA,0
"7761",2021-06-01,"61 a 70","F","Sinopharm","Público",0,3,NA,0
"7762",2021-06-01,"61 a 70","F","Sputnik","Público",50,16,NA,0
"7763",2021-06-01,"61 a 70","M","AstraZeneca","Público",60,20,NA,0
"7764",2021-06-01,"61 a 70","M","Sinopharm","Público",0,1,NA,0
"7765",2021-06-01,"61 a 70","M","Sputnik","Público",29,7,NA,0
"7766",2021-06-01,"71 a 80","F","AstraZeneca","Privado",0,35,NA,0
"7767",2021-06-01,"71 a 80","F","AstraZeneca","Público",27,91,NA,0
"7768",2021-06-01,"71 a 80","F","Sinopharm","Público",0,2,NA,0
"7769",2021-06-01,"71 a 80","F","Sputnik","Privado",0,9,NA,0
"7770",2021-06-01,"71 a 80","F","Sputnik","Público",8,107,NA,0
"7771",2021-06-01,"71 a 80","M","AstraZeneca","Privado",0,16,NA,0
"7772",2021-06-01,"71 a 80","M","AstraZeneca","Público",16,36,NA,0
"7773",2021-06-01,"71 a 80","M","Sputnik","Privado",0,7,NA,0
"7774",2021-06-01,"71 a 80","M","Sputnik","Público",9,78,NA,0
"7775",2021-06-01,"81 a 90","F","AstraZeneca","Privado",0,217,NA,0
"7776",2021-06-01,"81 a 90","F","AstraZeneca","Público",16,304,NA,0
"7777",2021-06-01,"81 a 90","F","Sinopharm","Público",0,5,NA,0
"7778",2021-06-01,"81 a 90","F","Sputnik","Privado",0,100,NA,0
"7779",2021-06-01,"81 a 90","F","Sputnik","Público",4,655,NA,0
"7780",2021-06-01,"81 a 90","M","AstraZeneca","Privado",0,105,NA,0
"7781",2021-06-01,"81 a 90","M","AstraZeneca","Público",5,115,NA,0
"7782",2021-06-01,"81 a 90","M","Sinopharm","Público",0,2,NA,0
"7783",2021-06-01,"81 a 90","M","Sputnik","Privado",0,51,NA,0
"7784",2021-06-01,"81 a 90","M","Sputnik","Público",5,453,NA,0
"7785",2021-06-01,"91 o mas","F","AstraZeneca","Privado",0,54,NA,0
"7786",2021-06-01,"91 o mas","F","AstraZeneca","Público",10,141,NA,0
"7787",2021-06-01,"91 o mas","F","Sinopharm","Público",0,6,NA,0
"7788",2021-06-01,"91 o mas","F","Sputnik","Privado",0,17,NA,0
"7789",2021-06-01,"91 o mas","F","Sputnik","Público",0,65,NA,0
"7790",2021-06-01,"91 o mas","M","AstraZeneca","Privado",0,16,NA,0
"7791",2021-06-01,"91 o mas","M","AstraZeneca","Público",6,12,NA,0
"7792",2021-06-01,"91 o mas","M","Sputnik","Privado",0,6,NA,0
"7793",2021-06-01,"91 o mas","M","Sputnik","Público",0,25,NA,0
"7794",2021-06-02,"30 o menos","F","AstraZeneca","Privado",6,0,NA,0
"7795",2021-06-02,"30 o menos","F","AstraZeneca","Público",548,1,NA,0
"7796",2021-06-02,"30 o menos","F","Sinopharm","Público",1,5,NA,0
"7797",2021-06-02,"30 o menos","F","Sputnik","Público",93,1,NA,0
"7798",2021-06-02,"30 o menos","M","AstraZeneca","Privado",11,1,NA,0
"7799",2021-06-02,"30 o menos","M","AstraZeneca","Público",535,0,NA,0
"7800",2021-06-02,"30 o menos","M","Sinopharm","Público",1,4,NA,0
"7801",2021-06-02,"30 o menos","M","Sputnik","Público",65,2,NA,0
"7802",2021-06-02,"31 a 40","F","AstraZeneca","Privado",11,3,NA,0
"7803",2021-06-02,"31 a 40","F","AstraZeneca","Público",2307,1,NA,0
"7804",2021-06-02,"31 a 40","F","Sinopharm","Público",0,11,NA,0
"7805",2021-06-02,"31 a 40","F","Sputnik","Público",266,7,NA,0
"7806",2021-06-02,"31 a 40","F","Sputnik","Público nacional",1,0,NA,0
"7807",2021-06-02,"31 a 40","M","AstraZeneca","Privado",15,0,NA,0
"7808",2021-06-02,"31 a 40","M","AstraZeneca","Público",1515,0,NA,0
"7809",2021-06-02,"31 a 40","M","Sinopharm","Público",1,4,NA,0
"7810",2021-06-02,"31 a 40","M","Sputnik","Privado",0,1,NA,0
"7811",2021-06-02,"31 a 40","M","Sputnik","Público",172,3,NA,0
"7812",2021-06-02,"41 a 50","F","AstraZeneca","Privado",15,0,NA,0
"7813",2021-06-02,"41 a 50","F","AstraZeneca","Público",3407,2,NA,0
"7814",2021-06-02,"41 a 50","F","Sinopharm","Público",1,4,NA,0
"7815",2021-06-02,"41 a 50","F","Sputnik","Público",1854,8,NA,0
"7816",2021-06-02,"41 a 50","F","Sputnik","Público nacional",2,0,NA,0
"7817",2021-06-02,"41 a 50","M","AstraZeneca","Privado",16,0,NA,0
"7818",2021-06-02,"41 a 50","M","AstraZeneca","Público",2984,1,NA,0
"7819",2021-06-02,"41 a 50","M","Sinopharm","Público",1,5,NA,0
"7820",2021-06-02,"41 a 50","M","Sputnik","Privado",0,2,NA,0
"7821",2021-06-02,"41 a 50","M","Sputnik","Público",1004,5,NA,0
"7822",2021-06-02,"41 a 50","M","Sputnik","Público nacional",2,0,NA,0
"7823",2021-06-02,"51 a 60","F","AstraZeneca","Privado",15,0,NA,0
"7824",2021-06-02,"51 a 60","F","AstraZeneca","Público",1694,2,NA,0
"7825",2021-06-02,"51 a 60","F","Sinopharm","Público",0,4,NA,0
"7826",2021-06-02,"51 a 60","F","Sputnik","Privado",0,1,NA,0
"7827",2021-06-02,"51 a 60","F","Sputnik","Público",874,10,NA,0
"7828",2021-06-02,"51 a 60","M","AstraZeneca","Privado",18,2,NA,0
"7829",2021-06-02,"51 a 60","M","AstraZeneca","Público",1374,1,NA,0
"7830",2021-06-02,"51 a 60","M","Sinopharm","Público",0,4,NA,0
"7831",2021-06-02,"51 a 60","M","Sputnik","Público",629,1,NA,0
"7832",2021-06-02,"61 a 70","F","AstraZeneca","Privado",4,5,NA,0
"7833",2021-06-02,"61 a 70","F","AstraZeneca","Público",166,23,NA,0
"7834",2021-06-02,"61 a 70","F","Sinopharm","Público",0,1,NA,0
"7835",2021-06-02,"61 a 70","F","Sputnik","Público",56,0,NA,0
"7836",2021-06-02,"61 a 70","M","AstraZeneca","Privado",1,6,NA,0
"7837",2021-06-02,"61 a 70","M","AstraZeneca","Público",111,21,NA,0
"7838",2021-06-02,"61 a 70","M","Sinopharm","Público",0,1,NA,0
"7839",2021-06-02,"61 a 70","M","Sputnik","Público",34,3,NA,0
"7840",2021-06-02,"71 a 80","F","AstraZeneca","Privado",3,93,NA,0
"7841",2021-06-02,"71 a 80","F","AstraZeneca","Público",44,63,NA,0
"7842",2021-06-02,"71 a 80","F","Sputnik","Privado",0,4,NA,0
"7843",2021-06-02,"71 a 80","F","Sputnik","Público",15,1,NA,0
"7844",2021-06-02,"71 a 80","M","AstraZeneca","Privado",2,47,NA,0
"7845",2021-06-02,"71 a 80","M","AstraZeneca","Público",39,34,NA,0
"7846",2021-06-02,"71 a 80","M","Sputnik","Privado",0,4,NA,0
"7847",2021-06-02,"71 a 80","M","Sputnik","Público",7,1,NA,0
"7848",2021-06-02,"81 a 90","F","AstraZeneca","Privado",1,666,NA,0
"7849",2021-06-02,"81 a 90","F","AstraZeneca","Público",28,207,NA,0
"7850",2021-06-02,"81 a 90","F","Sputnik","Privado",0,65,NA,0
"7851",2021-06-02,"81 a 90","F","Sputnik","Público",4,3,NA,0
"7852",2021-06-02,"81 a 90","M","AstraZeneca","Privado",0,266,NA,0
"7853",2021-06-02,"81 a 90","M","AstraZeneca","Público",5,24,NA,0
"7854",2021-06-02,"81 a 90","M","Sputnik","Privado",0,35,NA,0
"7855",2021-06-02,"81 a 90","M","Sputnik","Público",2,0,NA,0
"7856",2021-06-02,"91 o mas","F","AstraZeneca","Privado",0,157,NA,0
"7857",2021-06-02,"91 o mas","F","AstraZeneca","Público",18,144,NA,0
"7858",2021-06-02,"91 o mas","F","Sputnik","Privado",0,13,NA,0
"7859",2021-06-02,"91 o mas","F","Sputnik","Público",1,2,NA,0
"7860",2021-06-02,"91 o mas","M","AstraZeneca","Privado",0,55,NA,0
"7861",2021-06-02,"91 o mas","M","AstraZeneca","Público",3,12,NA,0
"7862",2021-06-02,"91 o mas","M","Sputnik","Público",1,0,NA,0
"7863",2021-06-03,"30 o menos","F","AstraZeneca","Privado",1,0,NA,0
"7864",2021-06-03,"30 o menos","F","AstraZeneca","Público",3825,1,NA,0
"7865",2021-06-03,"30 o menos","F","Sinopharm","Público",0,10,NA,0
